Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
539,1349,1,0,214,0.06944692340393771,80522,308149
540,1162,4,0,212,0.06849801937330774,80920,309498
541,1393,4,0,216,0.06952938904268333,81134,310660
542,1221,0,0,218,0.06985992764049698,81491,312053
543,1353,3,0,217,0.06926843593786908,81678,313274
544,1092,6,0,214,0.06801704875932453,81999,314627
545,1347,0,0,216,0.0684152680073103,82048,315719
546,1418,2,0,214,0.06749383409132483,82359,317066
547,1162,7,0,214,0.06719332839326309,82777,318484
548,1432,6,0,217,0.06788760065822816,82891,319646
549,1458,5,0,217,0.06758482362541189,83333,321078
550,1249,4,0,220,0.06820944018652181,83839,322536
551,1263,4,0,223,0.06887286316537208,84062,323785
552,1295,8,0,222,0.06829760527675913,84329,325048
553,1310,3,0,228,0.06986514189058751,84658,326343
554,1327,10,0,228,0.06958581181921117,84975,327653
555,1364,6,0,235,0.07143291385494559,85314,328980
556,1141,4,0,239,0.07234882425592716,85679,330344
557,1470,7,0,241,0.0727031389052295,85851,331485
558,1501,3,0,246,0.0738838581790332,86269,332955
559,1292,2,0,247,0.07385126892625636,86710,334456
560,1379,9,0,248,0.07386492250139987,87028,335748
561,1340,4,0,254,0.07534252670358649,87433,337127
562,1267,1,0,255,0.07533969338222042,87810,338467
563,1227,4,0,253,0.07447002655018338,88103,339734
564,1291,1,0,256,0.075081900862562,88313,340961
565,1416,4,0,251,0.07333777450533524,88582,342252
566,1233,2,0,254,0.07390853963709161,88946,343668
567,1310,4,0,253,0.07335438285189083,89090,344901
568,1429,0,0,254,0.07336566429142921,89358,346211
569,1396,2,0,254,0.07306408928776896,89761,347640
570,1329,0,0,255,0.07305836647222635,90141,349036
571,1197,2,0,253,0.07221040914474905,90454,350365
572,1412,4,0,255,0.07253343649199856,90644,351562
573,1240,3,0,257,0.07280989534639945,91050,352974
574,1262,4,0,257,0.0725550091187813,91273,354214
575,1235,6,0,258,0.07257873949296155,91480,355476
576,1254,2,0,263,0.07372915329216088,91610,356711
577,1196,3,0,264,0.0737502269774978,91751,357965
578,1432,3,0,263,0.07322621331380634,91863,359161
579,1524,2,0,264,0.07321273568815811,92234,360593
580,1314,2,0,264,0.07290461370220122,92674,362117
581,1476,1,0,263,0.07236586862430558,92845,363431
582,1460,3,0,261,0.0715250735118811,93252,364907
583,1547,9,0,261,0.07124004072419186,93551,366367
584,1394,6,0,269,0.07311491272416924,93954,367914
585,1304,2,0,265,0.07175582440672826,94197,369308
586,1517,2,0,263,0.07096370327998014,94377,370612
587,1391,4,0,261,0.0701369686318454,94840,372129
588,1601,4,0,261,0.06987577639751553,95100,373520
589,1316,2,0,259,0.06904438834402765,95573,375121
590,1475,6,0,256,0.0680060674163273,95787,376437
591,1348,4,0,259,0.06853447363407354,96130,377912
592,1601,3,0,259,0.06829088224437062,96259,379260
593,1517,2,0,259,0.06800381241450293,96654,380861
594,1553,3,0,258,0.06747250103300922,96996,382378
595,1623,3,0,258,0.06719957492361908,97389,383931
596,1599,5,0,259,0.06717606353455029,97885,385554
597,1603,5,0,258,0.06664032049344833,98321,387153
598,1341,8,0,262,0.06739445822058052,98775,388756
599,1408,6,0,265,0.06793182208527622,99007,390097
600,1737,3,0,269,0.06870921188745993,99279,391505
601,1469,4,0,269,0.06840571454727623,99887,393242
602,1674,4,0,270,0.06840447821317368,100154,394711
603,1716,6,0,270,0.06811559468698361,100589,396385
604,1583,5,0,271,0.0680731774097528,101077,398101
605,1433,6,0,276,0.06905455309694658,101404,399684
606,1657,6,0,280,0.06980506934385729,101632,401117
607,1467,5,0,280,0.06951789340920715,102112,402774
608,1620,5,0,279,0.06901823417218936,102411,404241
609,1475,6,0,281,0.06923552644871028,102847,405861
610,1437,3,0,286,0.07021230630241374,103147,407336
611,1695,3,0,285,0.06972084751194428,103345,408773
612,1762,8,0,286,0.06967656431195611,103806,410468
613,1726,2,0,293,0.07107682604371346,104307,412230
614,1424,4,0,293,0.07078046942187093,104827,413956
615,1768,2,0,296,0.07126005103760412,105042,415380
616,1745,6,0,294,0.07047858314075581,105531,417148
617,1813,6,0,296,0.0706624364694564,106017,418893
618,1459,4,0,300,0.07130870489130177,106563,420706
619,1538,2,0,300,0.07106226238556014,106710,422165
620,1589,6,0,300,0.07080431339877225,107004,423703
621,1398,4,0,302,0.07101003545799121,107304,425292
622,1488,1,0,301,0.07054301717874803,107341,426690
623,1667,1,0,296,0.06913012812428475,107438,428178
624,1864,8,0,294,0.06839674766485593,107791,429845
625,1616,5,0,295,0.06833306695019098,108356,431709
626,1428,1,0,293,0.06761668493624877,108656,433325
627,1899,9,0,291,0.06693455824341638,108774,434753
628,1614,4,0,294,0.06733050575744529,109373,436652
629,1608,6,0,292,0.06662620417737174,109656,438266
630,1629,8,0,292,0.06638264593951905,109951,439874
631,1534,6,0,296,0.06704371204725676,110189,441503
632,1642,6,0,295,0.06658586077460799,110371,443037
633,1718,12,0,297,0.06678975170853582,110637,444679
634,1543,3,0,306,0.06854884777451462,111076,446397
635,1934,6,0,304,0.0678662320846542,111247,447940
636,1704,5,0,307,0.0682413297945647,111851,449874
637,1710,6,0,307,0.06798382560709335,112171,451578
638,1754,5,0,309,0.06816858156403877,112551,453288
639,1480,6,0,312,0.06856509948532223,113066,455042
640,1801,2,0,318,0.06965710305308397,113246,456522
641,1842,6,0,318,0.06938338246171369,113760,458323
642,1513,5,0,320,0.06954027359751394,114249,460165
643,1995,8,0,324,0.07017878261472281,114446,461678
644,1839,5,0,328,0.07073950823101625,115070,463673
645,1854,12,0,331,0.07110450428775197,115616,465512
646,1702,5,0,340,0.07274812459614093,116128,467366
647,1761,3,0,342,0.07291053749136586,116484,469068
648,1913,3,0,338,0.071788271325683,116972,470829
649,1760,6,0,339,0.07170930444090011,117639,472742
650,1970,5,0,341,0.0718648182726311,118141,474502
651,2021,3,0,345,0.07240719286757669,118813,476472
652,1782,4,0,345,0.07210136825408103,119497,478493
653,1987,3,0,348,0.07245848732497007,119914,480275
654,1919,4,0,349,0.07236730242067589,120590,482262
655,1677,10,0,352,0.07270008529867962,121064,484181
656,1849,10,0,359,0.0738899019878236,121306,485858
657,1717,10,0,365,0.07484001664934069,121703,487707
658,1606,4,0,368,0.0751904279316094,122009,489424
659,1871,6,0,369,0.07514815795368918,122156,491030
660,2123,10,0,373,0.07567442549315177,122626,492901
661,1630,5,0,380,0.07676395487895536,123327,495024
662,1670,5,0,381,0.07671336584422958,123581,496654
663,2023,7,0,381,0.07645628145543863,123841,498324
664,2098,4,0,382,0.076347015171471,124370,500347
665,2044,7,0,381,0.0758291952352994,124970,502445
666,2180,4,0,387,0.07671128607363094,125470,504489
667,1806,6,0,384,0.07578912465534698,126081,506669
668,1704,6,0,387,0.07610993657505286,126319,508475
669,2143,6,0,389,0.07624774833930836,126519,510179
670,2179,7,0,392,0.0765143796284368,127143,512322
671,2213,4,0,395,0.07677341735001486,127780,514501
672,2077,4,0,392,0.07586401761903103,128477,516714
673,2204,7,0,394,0.07594580476531011,129056,518791
674,1904,5,0,398,0.07639228783385636,129717,520995
675,2249,4,0,398,0.07611412528996996,130075,522899
676,1798,3,0,395,0.0752168912382795,130792,525148
677,1860,11,0,395,0.07496024260550417,131022,526946
678,1791,6,0,401,0.0758312122025847,131306,528806
679,2048,4,0,400,0.0753867813048321,131476,530597
680,2139,6,0,402,0.07547240657473551,131930,532645
681,1735,7,0,402,0.0751705361416946,132480,534784
682,1878,4,0,404,0.07530022235931999,132762,536519
683,1906,9,0,405,0.07522330176431147,133120,538397
684,2284,4,0,407,0.07532810293483472,133381,540303
685,2112,7,0,406,0.07482670981796467,134116,542587
686,2047,5,0,407,0.07472016655070049,134628,544699
687,2228,6,0,409,0.07480621714653606,135016,546746
688,1934,5,0,414,0.07541340755664203,135629,548974
689,1806,3,0,415,0.0753301821719779,135937,550908
690,2248,4,0,412,0.07454126365534434,136018,552714
691,1909,7,0,411,0.0740591247689031,136633,554962
692,1885,6,0,412,0.07398481874617281,136935,556871
693,1909,6,0,412,0.0737352261094288,137204,558756
694,2226,9,0,415,0.07401924500370095,137496,560665
695,2168,9,0,421,0.07479245537768413,138153,562891
696,1867,7,0,427,0.07556733013720691,138761,565059
697,2343,6,0,428,0.07549486176326364,138979,566926
698,2078,6,0,427,0.0750084757820995,139678,569269
699,2139,10,0,429,0.07508571848631392,140090,571347
700,1913,6,0,437,0.07620063959713053,140649,573486
701,2440,10,0,441,0.07664246896501385,140926,575399
702,1904,7,0,444,0.07683801197219295,141718,577839
703,2345,8,0,447,0.07710313018009704,141995,579743
704,2458,6,0,447,0.07679251247234095,142748,582088
705,2046,5,0,446,0.07629852911490285,143575,584546
706,1915,5,0,440,0.07500954666957613,143980,586592
707,2107,5,0,441,0.07493538734458553,144261,588507
708,2095,7,0,441,0.07466805730985043,144656,590614
709,2465,9,0,440,0.07423541738019837,145058,592709
710,2340,9,0,444,0.07460003293154607,145812,595174
711,1906,5,0,445,0.07447524242109808,146497,597514
712,2286,5,0,446,0.07440525841646925,146718,599420
713,2204,5,0,445,0.07395638401478463,147278,601706
714,2147,9,0,444,0.07352088887416999,147756,603910
715,2264,4,0,448,0.07392043982661696,148132,606057
716,2303,11,0,448,0.07364532869981473,148638,608321
717,2389,4,0,454,0.07435017293784718,149201,610624
718,2204,8,0,451,0.07357103356698798,149822,613013
719,2515,6,0,454,0.07379509994034626,150294,615217
720,2370,4,0,454,0.0734946546398762,150998,617732
721,2314,3,0,456,0.07353628919113307,151497,620102
722,2319,5,0,452,0.07262024112490681,151967,622416
723,2518,11,0,455,0.07283088029324435,152419,624735
724,2022,6,0,455,0.07253851316773295,153025,627253
725,2161,6,0,458,0.07278216995749077,153247,629275
726,2508,10,0,460,0.07284982167630606,153593,631436
727,2408,7,0,468,0.07382355539290536,154236,633944
728,2255,9,0,473,0.07432993060444533,154872,636352
729,2291,6,0,474,0.07422405329099117,155243,638607
730,2346,4,0,472,0.07364666452383999,155647,640898
731,2329,9,0,469,0.07291167892743655,156131,643244
732,2541,7,0,472,0.073113342720343,156735,645573
733,2540,6,0,470,0.07251810638251913,157467,648114
734,2328,2,0,472,0.07254239580483636,158126,650654
735,2202,9,0,468,0.07167119461179634,158582,652982
736,2341,6,0,468,0.07143031575862659,158924,655184
737,2315,5,0,466,0.07087182996844227,159396,657525
738,2184,7,0,468,0.0709262851600388,159805,659840
739,2626,3,0,470,0.07099440503667541,160060,662024
740,2743,11,0,463,0.06966072368915971,160773,664650
741,2612,8,0,464,0.06952425332600132,161552,667393
742,2623,10,0,464,0.06925321452824978,162256,670005
743,2384,7,0,470,0.06987517617464632,162835,672628
744,2507,9,0,473,0.07007282833490368,163090,675012
745,2392,4,0,480,0.07084672164175469,163566,677519
746,2587,4,0,480,0.0705974752577911,163884,679911
747,2784,10,0,480,0.0703298764245463,164361,682498
748,2769,9,0,486,0.07091970896652765,165070,685282
749,2806,9,0,488,0.07092497503818758,165842,688051
750,2895,12,0,493,0.07136064337482287,166613,690857
751,2520,7,0,498,0.07178357684013884,167488,693752
752,2891,11,0,500,0.0718110163844015,168018,696272
753,2408,8,0,507,0.07251527898358465,168976,699163
754,2721,9,0,511,0.07283653400724945,169459,701571
755,2586,10,0,514,0.07298109306935191,170237,704292
756,2632,9,0,513,0.07257263629650378,170963,706878
757,2321,6,0,517,0.07286719003255769,171536,709510
758,2836,9,0,516,0.07248911609637682,171903,711831
759,2707,6,0,519,0.07262123478487183,172703,714667
760,2396,7,0,522,0.0727653915530811,173346,717374
761,2261,5,0,525,0.07293996693388166,173655,719770
762,2926,5,0,523,0.07243456305892683,173830,722031
763,2530,6,0,524,0.07228014902952865,174699,724957
764,2286,6,0,525,0.07216623802212273,175233,727487
765,2335,9,0,525,0.07194017865829512,175512,729773
766,2327,9,0,527,0.07198391494151136,175818,732108
767,2479,7,0,529,0.07202815769945604,176162,734435
768,2403,4,0,529,0.071785852894639,176608,736914
769,2946,8,0,524,0.07087622765336114,176978,739317
770,3046,5,0,522,0.07032547762720222,177801,742263
771,2728,12,0,524,0.07030640982464992,178853,745309
772,2879,11,0,526,0.0703173773489814,179506,748037
773,3022,14,0,529,0.07044729370528795,180316,750916
774,2761,8,0,534,0.07082810522881192,181175,753938
775,3009,10,0,536,0.07083397757893165,181748,756699
776,2778,9,0,539,0.07094831171976601,182586,759708
777,2734,10,0,542,0.07108327234860705,183211,762486
778,2592,10,0,546,0.07135202948171768,183716,765220
779,2802,12,0,553,0.07202283892411163,184185,767812
780,2954,6,0,560,0.07266932601795452,184848,770614
781,3161,11,0,557,0.07200401257549434,185574,773568
782,3061,12,0,560,0.07209721794860241,186576,776729
783,3110,10,0,562,0.07207068569743136,187497,779790
784,2569,7,0,566,0.07229531230042151,188436,782900
785,2713,11,0,566,0.0720588591020142,188876,785469
786,3272,9,0,574,0.0728258194173427,189297,788182
787,2939,14,0,571,0.07214569640181236,190374,791454
788,3222,13,0,579,0.072885838621438,191068,794393
789,2976,11,0,586,0.07346902954432903,192045,797615
790,3061,8,0,590,0.07369555740696561,192774,800591
791,2661,5,0,591,0.07353929312687582,193585,803652
792,2963,8,0,585,0.07255247031859836,193938,806313
793,2617,10,0,590,0.07290467034732279,194606,809276
794,3003,6,0,596,0.07340868809067205,194821,811893
795,3149,13,0,597,0.07326088237026566,195502,814896
796,2697,8,0,605,0.07395681166683984,196363,818045
797,3092,10,0,608,0.07407930872308228,196738,820742
798,2599,9,0,610,0.07404404285329326,197550,823834
799,3094,7,0,608,0.07356918225675887,197794,826433
800,3008,12,0,609,0.07341533186984872,198590,829527
801,3206,11,0,612,0.07351042298521984,199370,832535
802,3141,11,0,620,0.0741856627830871,200218,835741
803,2915,13,0,625,0.07450392307857363,201020,838882
804,2621,6,0,633,0.07519627653697981,201533,841797
805,3155,7,0,631,0.07472602431497197,201865,844418
806,3269,15,0,630,0.0743298807300374,202662,847573
807,2962,3,0,636,0.07474948345286199,203564,850842
808,2792,2,0,637,0.07460728691830912,204067,853804
809,3204,13,0,631,0.07366366408435249,204503,856596
810,3529,8,0,641,0.0745522214468481,205326,859800
811,2734,9,0,637,0.07378415412895895,206452,863329
812,2766,11,0,641,0.07401309142637429,206760,866063
813,3124,11,0,649,0.07469824326766256,207100,868829
814,3335,6,0,652,0.07477467248808135,207746,871953
815,2979,11,0,650,0.07426127171856578,208588,875288
816,3593,16,0,657,0.07480640852952462,209145,878267
817,2754,10,0,664,0.07529539836255188,210227,881860
818,3288,8,0,665,0.0751740307071785,210380,884614
819,3370,6,0,667,0.07512090298253636,211121,887902
820,3209,8,0,664,0.07450026479009775,211808,891272
821,2954,8,0,660,0.07378580428203617,212390,894481
822,3429,11,0,661,0.07365435936864508,212767,897435
823,3006,8,0,664,0.07370701903949985,213515,900864
824,3247,15,0,663,0.07335125626472833,213820,903870
825,3231,6,0,669,0.07375013366522731,214348,907117
826,3120,8,0,666,0.07315883596163225,214914,910348
827,3709,14,0,668,0.07312790376893334,215265,913468
828,3736,6,0,675,0.07359539107500515,216280,917177
829,2848,9,0,671,0.0728624745225662,217364,920913
830,3682,7,0,668,0.07231307665077871,217685,923761
831,2906,8,0,668,0.07202598973737469,218803,927443
832,3694,11,0,671,0.07212347194439936,219175,930349
833,2895,7,0,676,0.07237354168919419,220235,934043
834,3623,9,0,673,0.07182972619319528,220581,936938
835,3814,8,0,675,0.07176568026954126,221617,940561
836,3327,9,0,674,0.0713699536730642,222866,944375
837,3158,5,0,678,0.07154147611802023,223581,947702
838,3890,16,0,674,0.07088320047115243,224312,950860
839,3503,9,0,684,0.07164179104477612,225781,954750
840,3552,6,0,687,0.07169296626256323,226828,958253
841,3357,7,0,689,0.07163614246130973,227905,961805
842,3937,16,0,687,0.07117976049616541,228692,965162
843,3280,3,0,698,0.07202566507652985,229978,969099
844,3088,13,0,689,0.0708571452077842,230598,972379
845,3688,12,0,694,0.07114541035216977,230872,975467
846,3874,15,0,698,0.07128595574755785,231757,979155
847,3094,8,0,705,0.07171711109234824,232855,983029
848,3229,10,0,700,0.07098505967308337,233065,986123
849,3446,10,0,706,0.0713598395717601,233439,989352
850,4050,7,0,706,0.07111214970215493,234100,992798
851,3496,19,0,701,0.07032165385294448,235308,996848
852,3071,14,0,713,0.07127548123445535,236004,1000344
853,3248,9,0,713,0.07105733918667749,236233,1003415
854,3890,14,0,708,0.07033138200172252,236642,1006663
855,3572,7,0,713,0.07055542856238119,237647,1010553
856,3986,15,0,716,0.0706027363490694,238321,1014125
857,3675,10,0,719,0.07062098337018262,239431,1018111
858,3323,9,0,719,0.07036698486767289,240200,1021786
859,3696,6,0,714,0.06965112978229633,240420,1025109
860,3952,10,0,712,0.06920650657802013,241069,1028805
861,4045,11,0,714,0.06913533386847051,242103,1032757
862,4207,15,0,715,0.06896205832936278,243201,1036802
863,3447,7,0,719,0.06906760652405503,244356,1041009
864,3797,12,0,714,0.06836094579379122,244836,1044456
865,3650,11,0,717,0.06839951805527865,245665,1048253
866,3863,16,0,724,0.06882763905036872,246427,1051903
867,3764,10,0,732,0.06933354550156001,247377,1055766
868,3982,10,0,734,0.06927599973573188,248222,1059530
869,4245,12,0,734,0.06901661664372381,249326,1063512
870,3483,14,0,737,0.06902319535250062,250719,1067757
871,3980,6,0,740,0.06907882453978567,251307,1071240
872,3836,17,0,737,0.06854411190268038,252320,1075220
873,3371,15,0,744,0.0689491555581916,253266,1079056
874,3820,9,0,751,0.06938112223734257,253617,1082427
875,4429,9,0,746,0.06867682948721608,254513,1086247
876,3652,6,0,747,0.0684896339517877,255919,1090676
877,4216,7,0,742,0.067804168402892,256644,1094328
878,4137,10,0,741,0.06745291950072096,257865,1098544
879,3933,18,0,741,0.0671998519970871,258908,1102681
880,4046,12,0,748,0.0675935782486034,259838,1106614
881,3977,13,0,748,0.06734734302126663,260800,1110660
882,4337,11,0,756,0.06782477165211634,261798,1114637
883,4131,10,0,755,0.06747252393710668,263035,1118974
884,4221,9,0,757,0.06740242452842789,264103,1123105
885,3829,16,0,758,0.06723875791031166,265288,1127326
886,3917,11,0,767,0.06780679924501946,266049,1131155
887,4535,10,0,769,0.06774900623044176,266829,1135072
888,4082,14,0,766,0.0672161543409263,268335,1139607
889,4471,11,0,771,0.06741343144858436,269275,1143689
890,4156,9,0,774,0.06741220735785954,270600,1148160
891,3573,7,0,772,0.06699551164784659,271623,1152316
892,4105,13,0,771,0.06670190649794228,272087,1155889
893,3551,7,0,776,0.06689689774257453,272986,1159994
894,4120,6,0,772,0.06634895943001776,273311,1163545
895,4077,5,0,768,0.06577228914114921,274270,1167665
896,3757,12,0,767,0.06545809572414404,275139,1171742
897,4793,10,0,769,0.06541902630287223,275706,1175499
898,3940,17,0,772,0.06540754321811891,277287,1180292
899,3950,17,0,776,0.06552770065325036,278000,1184232
900,3714,9,0,782,0.0658148330811273,278682,1188182
901,3907,12,0,780,0.06544195131118823,279016,1191896
902,3841,13,0,779,0.06514450958895403,279635,1195803
903,4132,8,0,783,0.06526936324442918,280152,1199644
904,4651,13,0,787,0.06537761178159392,280949,1203776
905,4023,12,0,794,0.06570525153774287,282214,1208427
906,4442,20,0,792,0.06532228133118892,282824,1212450
907,4747,17,0,801,0.06582342557926259,283918,1216892
908,4620,16,0,813,0.06654993823871046,285319,1221639
909,4763,18,0,824,0.06719624483897774,286526,1226259
910,3952,11,0,836,0.06791105276753787,287815,1231022
911,4389,16,0,835,0.06761275945890359,288330,1234974
912,4114,14,0,842,0.06793812627938707,289251,1239363
913,4336,13,0,849,0.06827629300742998,289776,1243477
914,4019,15,0,852,0.06827946174627127,290587,1247813
915,3980,10,0,855,0.06829989966704797,291142,1251832
916,3966,11,0,857,0.06824269874790176,291621,1255812
917,5101,13,0,857,0.06802785887672272,292087,1259778
918,3888,11,0,854,0.06751633950757345,293664,1264879
919,4825,18,0,855,0.06738825962528976,294082,1268767
920,3969,10,0,865,0.0679181401893228,295460,1273592
921,4940,13,0,868,0.06794196128404045,295879,1277561
922,4466,9,0,868,0.06768025911870634,297325,1282501
923,4770,12,0,870,0.06760080095293819,298314,1286967
924,5091,16,0,875,0.06773824702706512,299638,1291737
925,3965,11,0,878,0.06770365846511642,301302,1296828
926,4756,12,0,872,0.06703603109795334,301689,1300793
927,5058,15,0,873,0.06686842087121969,303008,1305549
928,4238,14,0,879,0.06706816002050958,304500,1310607
929,4706,16,0,881,0.06700409553977846,305194,1314845
930,5330,18,0,887,0.06721983462556581,306258,1319551
931,4039,13,0,897,0.06770419381061393,307989,1324881
932,4785,14,0,898,0.06757366884387321,308456,1328920
933,4258,12,0,901,0.06755616871796986,309509,1333705
934,4496,12,0,900,0.06726643412411255,309952,1337963
935,5400,10,0,901,0.06711564375522829,310608,1342459
936,5055,12,0,904,0.06706932995216859,312190,1347859
937,5019,8,0,902,0.06667090443294992,313419,1352914
938,4680,14,0,898,0.06612991951738414,314644,1357933
939,5009,13,0,900,0.06604956799913109,315564,1362613
940,4295,12,0,904,0.06610013585625268,316793,1367622
941,4578,8,0,910,0.0663305433200405,317194,1371917
942,5525,13,0,906,0.06581934551160738,317982,1376495
943,5019,11,0,904,0.06541149910999841,319539,1382020
944,4791,18,0,904,0.06517480762977824,320714,1387039
945,5286,13,0,911,0.06545339588886574,321635,1391830
946,5001,15,0,915,0.06549205649351951,323133,1397116
947,5124,11,0,915,0.06525846273884418,324376,1402117
948,4425,8,0,918,0.06523402885504331,325650,1407241
949,5014,23,0,913,0.0646753552185857,326092,1411666
950,5498,15,0,922,0.0650817404071491,327130,1416680
951,5162,20,0,928,0.06525202893027454,328722,1422178
952,5702,16,0,936,0.0655765269662449,329898,1427340
953,4714,15,0,942,0.06573429110940224,331631,1433042
954,5100,18,0,948,0.06593608373047999,332220,1437756
955,4566,12,0,955,0.06618817123815543,333178,1442856
956,5224,16,0,953,0.06584119904215908,333711,1447422
957,5055,25,0,951,0.06546674138090078,334903,1452646
958,4462,17,0,971,0.06661173999331824,335855,1457701
959,4569,13,0,971,0.0664084647197337,336179,1462163
960,4523,15,0,974,0.06640613281771994,336621,1466732
961,4908,11,0,983,0.0668137066653979,337038,1471255
962,4642,12,0,984,0.06665930523932656,337659,1476163
963,5258,21,0,985,0.06651787372408927,338277,1480805
964,5614,11,0,995,0.06695543863214412,339470,1486063
965,5218,18,0,996,0.06677048717651342,341086,1491677
966,5653,18,0,1001,0.06687175787212864,342223,1496895
967,4926,11,0,1011,0.06728570401744237,343957,1502548
968,5965,13,0,1012,0.06713216944371843,344830,1507474
969,5283,17,0,1016,0.0671318764747043,346804,1513439
970,5202,6,0,1019,0.0670958871998957,347963,1518722
971,5858,18,0,1016,0.06666999141689481,349155,1523924
972,4744,12,0,1022,0.06680690451319207,350902,1529782
973,5124,13,0,1021,0.06653520370459673,351695,1534526
974,5526,14,0,1022,0.06637872243691748,352859,1539650
975,4663,18,0,1024,0.06627076786074855,354351,1545176
976,4658,9,0,1031,0.06652303884468,354964,1549839
977,6044,14,0,1027,0.06606638674761033,355593,1554497
978,6173,21,0,1032,0.06613091229259596,357445,1560541
979,5550,13,0,1037,0.06618948959414418,359369,1566714
980,5691,10,0,1041,0.06621025476637511,360689,1572264
981,6150,11,0,1033,0.06546447775760399,361978,1577955
982,5539,14,0,1031,0.06508406955347026,363737,1584105
983,5913,23,0,1030,0.0647943816351334,364812,1589644
984,5491,28,0,1039,0.06511832544998392,366264,1595557
985,5084,15,0,1054,0.06583188011852237,367484,1601048
986,5202,21,0,1045,0.06506314549489084,368214,1606132
987,5031,17,0,1051,0.06522545915371984,369310,1611334
988,5718,14,0,1058,0.06545551283280694,369973,1616365
989,5036,16,0,1062,0.06547137230339015,371344,1622083
990,5559,17,0,1067,0.06557602732191069,372217,1627119
991,4916,19,0,1070,0.06553649892997884,373572,1632678
992,4890,18,0,1076,0.06570615183006288,374147,1637594
993,6216,16,0,1079,0.06569318179050755,374668,1642484
994,6009,16,0,1083,0.06568811791108146,376554,1648700
995,5255,14,0,1091,0.06593304321182758,378030,1654709
996,5348,17,0,1099,0.06620625507541127,378747,1659964
997,5394,17,0,1102,0.06617378605330412,379543,1665312
998,5807,11,0,1105,0.06613970381383678,380338,1670706
999,5112,12,0,1105,0.06591061327887109,381547,1676513
1000,5634,18,0,1102,0.06553185163160634,381983,1681625
1001,5851,20,0,1101,0.06525376364861589,383029,1687259
1002,5916,22,0,1108,0.06544170195675414,384051,1693110
1003,6033,23,0,1116,0.06568469228840523,385326,1699026
1004,5159,16,0,1128,0.06615606849968242,386655,1705059
1005,5193,11,0,1125,0.06578108755725878,387192,1710218
1006,6218,33,0,1122,0.06540706571194892,387810,1715411
1007,5579,12,0,1139,0.06615827219453205,389415,1721629
1008,6732,19,0,1140,0.06600247335584365,390181,1727208
1009,6767,17,0,1143,0.06591923595972178,392184,1733940
1010,5281,19,0,1148,0.06595021448181687,394107,1740707
1011,5449,12,0,1149,0.06580801242620224,394509,1745988
1012,6098,25,0,1150,0.06566036917114346,395231,1751437
1013,5795,15,0,1169,0.06651361139322971,396509,1757535
1014,6419,18,0,1172,0.06646515399840075,397470,1763330
1015,6669,14,0,1181,0.06673262705615315,398960,1769749
1016,6716,14,0,1180,0.06642580743946526,400702,1776418
1017,6117,29,0,1184,0.06639994526490998,402476,1783134
1018,6089,15,0,1197,0.06689950152326309,403631,1789251
1019,6459,21,0,1200,0.06683970724208227,404778,1795340
1020,6358,19,0,1210,0.06715510442618738,406228,1801799
1021,5864,17,0,1220,0.06747201708701181,407664,1808157
1022,6761,19,0,1226,0.06758466412461599,408525,1814021
1023,7059,15,0,1226,0.06733370606695366,410221,1820782
1024,5604,18,0,1220,0.0667454116632683,412135,1827841
1025,6757,21,0,1224,0.06675957009891216,412544,1833445
1026,5804,9,0,1226,0.06662312072261632,414140,1840202
1027,7252,15,0,1220,0.06608862593079329,414964,1846006
1028,6562,17,0,1224,0.06604585006512854,417162,1853258
1029,6698,18,0,1224,0.0658128205955415,418611,1859820
1030,6584,13,0,1230,0.06589810545625598,420332,1866518
1031,5603,16,0,1223,0.06529276035154519,422021,1873102
1032,7042,21,0,1221,0.06499157664455037,422845,1878705
1033,6684,18,0,1225,0.06496099423729695,425203,1885747
1034,6798,18,0,1228,0.06489008053662194,427144,1892431
1035,6149,18,0,1237,0.06513169291328218,429074,1899229
1036,7304,19,0,1241,0.0651314332379192,430273,1905378
1037,6011,18,0,1243,0.06498727964188505,432728,1912682
1038,5760,11,0,1245,0.06488792110045745,433534,1918693
1039,6171,10,0,1243,0.06458978213549513,434165,1924453
1040,6858,22,0,1234,0.06391715839024067,434998,1930624
1041,6780,23,0,1238,0.0638973678207075,436603,1937482
1042,7241,30,0,1247,0.0641374464964084,437938,1944262
1043,6267,12,0,1265,0.06482183219805453,439843,1951503
1044,6572,16,0,1263,0.06451217456596026,440744,1957770
1045,6462,21,0,1258,0.06404180127493074,441844,1964342
1046,6130,17,0,1262,0.0640347797142689,443093,1970804
1047,6226,19,0,1268,0.0641397234303219,443969,1976934
1048,7244,20,0,1273,0.06419048387422094,444976,1983160
1049,6815,21,0,1280,0.06430855243458111,446997,1990404
1050,7329,29,0,1287,0.06443960326834464,448528,1997219
1051,7848,25,0,1299,0.06480263879937023,450488,2004548
1052,6256,21,0,1314,0.06529529973225946,452713,2012396
1053,6468,23,0,1319,0.06534063325427067,453362,2018652
1054,6431,16,0,1329,0.0656257406968476,454147,2025120
1055,7167,22,0,1335,0.0657133392171794,454923,2031551
1056,7814,34,0,1341,0.06577663021565514,456360,2038718
1057,6268,12,0,1368,0.06684478913596269,458525,2046532
1058,6963,25,0,1363,0.0663971161340608,459309,2052800
1059,7954,34,0,1365,0.06626976016172734,460765,2059763
