Generation,Generation Offspring,Homosexual Offspring,Random Event Offspring (Homosexual Parent) [IVF/Surrogacy/Bi-Sexual],Alive Homosexuals,Homosexuals %,Alive Population,Total Population (Alive + Dead)
446,829,115,0,6916,3.4506328987611448,54861,200427
447,752,94,0,6932,3.444369360416584,55050,201256
448,934,125,0,6946,3.4384776840521165,55117,202008
449,854,110,0,6999,3.4487686136925824,55401,202942
450,878,107,0,7008,3.4387328504975563,55610,203796
451,866,121,0,7035,3.4371732608929317,55838,204674
452,748,92,0,7074,3.441665855794492,56050,205540
453,865,99,0,7096,3.439851081982471,56133,206288
454,747,97,0,7103,3.428866586532659,56384,207153
455,963,130,0,7114,3.421837421837422,56502,207900
456,989,121,0,7154,3.4252117416679835,56811,208863
457,963,124,0,7181,3.421935459276061,57093,209852
458,764,94,0,7212,3.421008941488983,57390,210815
459,872,121,0,7230,3.4171633290638486,57495,211579
460,929,118,0,7264,3.419141354947729,57743,212451
461,820,92,0,7284,3.413628268816196,57976,213380
462,962,105,0,7286,3.4014939309056955,58145,214200
463,959,137,0,7312,3.3983696005800277,58435,215162
464,970,124,0,7366,3.4082759195080534,58678,216121
465,978,124,0,7391,3.4045630634158024,58925,217091
466,775,83,0,7425,3.404885609600631,59175,218069
467,866,101,0,7435,3.397397232731992,59258,218844
468,968,126,0,7446,3.389012789586273,59388,219710
469,886,116,0,7488,3.3931792022766203,59592,220678
470,862,114,0,7505,3.3872831326388764,59711,221564
471,972,120,0,7534,3.387193943154128,59857,222426
472,815,108,0,7552,3.3805137020027036,60119,223398
473,969,115,0,7567,3.3749158166564825,60218,224213
474,816,90,0,7587,3.3692746311872175,60453,225182
475,828,114,0,7563,3.346489791945061,60526,225998
476,807,107,0,7590,3.3461772459947277,60599,226826
477,908,101,0,7611,3.343539820676264,60660,227633
478,831,113,0,7620,3.334193864558219,60857,228541
479,995,112,0,7646,3.333449592801214,60984,229372
480,852,99,0,7678,3.332942652376426,61313,230367
481,870,95,0,7694,3.327581210886649,61454,231219
482,808,109,0,7701,3.3181236508408416,61608,232089
483,804,96,0,7731,3.319493166507083,61740,232897
484,1064,156,0,7753,3.317486874253854,61828,233701
485,880,117,0,7831,3.3356761016335486,62206,234765
486,963,135,0,7861,3.3359502641685586,62408,235645
487,905,112,0,7897,3.337587909115499,62630,236608
488,961,117,0,7926,3.3370804966464993,62765,237513
489,1039,126,0,7961,3.338309417378834,62998,238474
490,982,114,0,7989,3.3355183225962683,63282,239513
491,1073,127,0,8009,3.3302147653797376,63452,240495
492,1014,145,0,8038,3.327427473837594,63761,241568
493,885,109,0,8092,3.335779241658491,64046,242582
494,1011,115,0,8096,3.3252966521130176,64150,243467
495,1010,113,0,8117,3.3201351450846293,64393,244478
496,888,116,0,8146,3.3182884703121944,64643,245488
497,974,130,0,8172,3.316881514433224,64785,246376
498,991,144,0,8216,3.3216090559935316,65017,247350
499,955,111,0,8272,3.330903878135306,65239,248341
500,1009,131,0,8275,3.31934728194596,65431,249296
501,1126,128,0,8290,3.3119594095203855,65637,250305
502,1023,144,0,8320,3.3090589465897207,65925,251431
503,1054,155,0,8351,3.3079293653497275,66151,252454
504,953,118,0,8410,3.3174495479432604,66453,253508
505,942,123,0,8425,3.310919944510161,66616,254461
506,1011,138,0,8436,3.3030152347466557,66748,255403
507,1085,128,0,8472,3.3040317611362875,66972,256414
508,1176,143,0,8495,3.299041938026944,67204,257499
509,920,99,0,8547,3.3041461293128447,67565,258675
510,899,115,0,8539,3.2893545715441364,67682,259595
511,1159,135,0,8569,3.2895191443948804,67787,260494
512,1168,138,0,8600,3.2867958708671408,68133,261653
513,963,121,0,8625,3.281701233919664,68441,262821
514,1140,139,0,8646,3.2776817396051316,68533,263784
515,939,104,0,8676,3.274901481179508,68827,264924
516,943,97,0,8665,3.2591974061828837,68920,265863
517,994,130,0,8641,3.2386827882431426,69031,266806
518,1126,164,0,8656,3.2322628827483197,69240,267800
519,1186,129,0,8707,3.2376936406297645,69516,268926
520,978,123,0,8745,3.2375459068830708,69895,270112
521,1194,150,0,8758,3.230661403961784,70050,271090
522,1164,138,0,8802,3.232654140529741,70387,272284
523,1187,134,0,8849,3.236081448758082,70750,273448
524,1147,127,0,8883,3.234474848435196,71103,274635
525,1137,151,0,8903,3.2282745066755623,71454,275782
526,1117,129,0,8951,3.232353142976827,71734,276919
527,1177,159,0,8962,3.2233235983829434,71945,278036
528,1035,142,0,9011,3.227285262505686,72250,279213
529,1248,151,0,9045,3.227498501327396,72426,280248
